Source Name	Material Type	Characteristics[Organism]	Characteristics[Population]	Characteristics[CellType]	Characteristics[Observation]	Characteristics[Individual]	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value[INDIVIDUAL]	Factor Value[POPULATION]	Factor Value[SIGNAL]
NA21125	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21125	P-MTAB-13849	NA21125	total_RNA	P-MTAB-13850	NA21125	biotin	P-MTAB-13851	NA21125_1_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21125	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21125	HapMap GIH	HIGH
NA21125	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21125	P-MTAB-13849	NA21125	total_RNA	P-MTAB-13850	NA21125	biotin	P-MTAB-13851	NA21125_2_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21125	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21125	HapMap GIH	HIGH
NA21137	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21137	P-MTAB-13849	NA21137	total_RNA	P-MTAB-13850	NA21137	biotin	P-MTAB-13851	NA21137_1_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21137	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21137	HapMap GIH	HIGH
NA21137	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21137	P-MTAB-13849	NA21137	total_RNA	P-MTAB-13850	NA21137	biotin	P-MTAB-13851	NA21137_2_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21137	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21137	HapMap GIH	HIGH
NA21141	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21141	P-MTAB-13849	NA21141	total_RNA	P-MTAB-13850	NA21141	biotin	P-MTAB-13851	NA21141_1_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21141	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21141	HapMap GIH	HIGH
NA21141	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21141	P-MTAB-13849	NA21141	total_RNA	P-MTAB-13850	NA21141	biotin	P-MTAB-13851	NA21141_2_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21141	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21141	HapMap GIH	HIGH
NA21142	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21142	P-MTAB-13849	NA21142	total_RNA	P-MTAB-13850	NA21142	biotin	P-MTAB-13851	NA21142_1_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21142	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21142	HapMap GIH	HIGH
NA21142	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21142	P-MTAB-13849	NA21142	total_RNA	P-MTAB-13850	NA21142	biotin	P-MTAB-13851	NA21142_2_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21142	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21142	HapMap GIH	HIGH
NA21143	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21143	P-MTAB-13849	NA21143	total_RNA	P-MTAB-13850	NA21143	biotin	P-MTAB-13851	NA21143_1_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21143	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21143	HapMap GIH	HIGH
NA21143	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21143	P-MTAB-13849	NA21143	total_RNA	P-MTAB-13850	NA21143	biotin	P-MTAB-13851	NA21143_2_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21143	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21143	HapMap GIH	HIGH
NA21144	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21144	P-MTAB-13849	NA21144	total_RNA	P-MTAB-13850	NA21144	biotin	P-MTAB-13851	NA21144_1_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21144	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21144	HapMap GIH	HIGH
NA21144	cell	Homo sapiens	HapMap GIH	lymphoblastoid	asian	NA21144	P-MTAB-13849	NA21144	total_RNA	P-MTAB-13850	NA21144	biotin	P-MTAB-13851	NA21144_2_1	A-MEXP-930	P-MTAB-13852	GIH.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA21144	GIH_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA21144	HapMap GIH	HIGH
NA18939	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18939	P-MTAB-13849	NA18939	total_RNA	P-MTAB-13850	NA18939	biotin	P-MTAB-13851	NA18939_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18939	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18939	HapMap JPT	HIGH
NA18939	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18939	P-MTAB-13849	NA18939	total_RNA	P-MTAB-13850	NA18939	biotin	P-MTAB-13851	NA18939_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18939	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18939	HapMap JPT	HIGH
NA18940	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18940	P-MTAB-13849	NA18940	total_RNA	P-MTAB-13850	NA18940	biotin	P-MTAB-13851	NA18940_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18940	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18940	HapMap JPT	HIGH
NA18940	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18940	P-MTAB-13849	NA18940	total_RNA	P-MTAB-13850	NA18940	biotin	P-MTAB-13851	NA18940_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18940	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18940	HapMap JPT	HIGH
NA18942	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18942	P-MTAB-13849	NA18942	total_RNA	P-MTAB-13850	NA18942	biotin	P-MTAB-13851	NA18942_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18942	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18942	HapMap JPT	HIGH
NA18942	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18942	P-MTAB-13849	NA18942	total_RNA	P-MTAB-13850	NA18942	biotin	P-MTAB-13851	NA18942_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18942	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18942	HapMap JPT	HIGH
NA18943	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18943	P-MTAB-13849	NA18943	total_RNA	P-MTAB-13850	NA18943	biotin	P-MTAB-13851	NA18943_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18943	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18943	HapMap JPT	HIGH
NA18943	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18943	P-MTAB-13849	NA18943	total_RNA	P-MTAB-13850	NA18943	biotin	P-MTAB-13851	NA18943_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18943	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18943	HapMap JPT	HIGH
NA18944	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18944	P-MTAB-13849	NA18944	total_RNA	P-MTAB-13850	NA18944	biotin	P-MTAB-13851	NA18944_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18944	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18944	HapMap JPT	HIGH
NA18944	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18944	P-MTAB-13849	NA18944	total_RNA	P-MTAB-13850	NA18944	biotin	P-MTAB-13851	NA18944_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18944	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18944	HapMap JPT	HIGH
NA18945	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18945	P-MTAB-13849	NA18945	total_RNA	P-MTAB-13850	NA18945	biotin	P-MTAB-13851	NA18945_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18945	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18945	HapMap JPT	HIGH
NA18945	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18945	P-MTAB-13849	NA18945	total_RNA	P-MTAB-13850	NA18945	biotin	P-MTAB-13851	NA18945_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18945	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18945	HapMap JPT	HIGH
NA18946	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18946	P-MTAB-13849	NA18946	total_RNA	P-MTAB-13850	NA18946	biotin	P-MTAB-13851	NA18946_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18946	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18946	HapMap JPT	HIGH
NA18946	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18946	P-MTAB-13849	NA18946	total_RNA	P-MTAB-13850	NA18946	biotin	P-MTAB-13851	NA18946_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18946	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18946	HapMap JPT	HIGH
NA18947	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18947	P-MTAB-13849	NA18947	total_RNA	P-MTAB-13850	NA18947	biotin	P-MTAB-13851	NA18947_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18947	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18947	HapMap JPT	HIGH
NA18947	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18947	P-MTAB-13849	NA18947	total_RNA	P-MTAB-13850	NA18947	biotin	P-MTAB-13851	NA18947_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18947	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18947	HapMap JPT	HIGH
NA18948	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18948	P-MTAB-13849	NA18948	total_RNA	P-MTAB-13850	NA18948	biotin	P-MTAB-13851	NA18948_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18948	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18948	HapMap JPT	HIGH
NA18948	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18948	P-MTAB-13849	NA18948	total_RNA	P-MTAB-13850	NA18948	biotin	P-MTAB-13851	NA18948_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18948	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18948	HapMap JPT	HIGH
NA18949	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18949	P-MTAB-13849	NA18949	total_RNA	P-MTAB-13850	NA18949	biotin	P-MTAB-13851	NA18949_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18949	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18949	HapMap JPT	HIGH
NA18949	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18949	P-MTAB-13849	NA18949	total_RNA	P-MTAB-13850	NA18949	biotin	P-MTAB-13851	NA18949_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18949	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18949	HapMap JPT	HIGH
NA18951	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18951	P-MTAB-13849	NA18951	total_RNA	P-MTAB-13850	NA18951	biotin	P-MTAB-13851	NA18951_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18951	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18951	HapMap JPT	HIGH
NA18951	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18951	P-MTAB-13849	NA18951	total_RNA	P-MTAB-13850	NA18951	biotin	P-MTAB-13851	NA18951_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18951	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18951	HapMap JPT	HIGH
NA18952	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18952	P-MTAB-13849	NA18952	total_RNA	P-MTAB-13850	NA18952	biotin	P-MTAB-13851	NA18952_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18952	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18952	HapMap JPT	HIGH
NA18952	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18952	P-MTAB-13849	NA18952	total_RNA	P-MTAB-13850	NA18952	biotin	P-MTAB-13851	NA18952_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18952	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18952	HapMap JPT	HIGH
NA18953	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18953	P-MTAB-13849	NA18953	total_RNA	P-MTAB-13850	NA18953	biotin	P-MTAB-13851	NA18953_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18953	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18953	HapMap JPT	HIGH
NA18953	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18953	P-MTAB-13849	NA18953	total_RNA	P-MTAB-13850	NA18953	biotin	P-MTAB-13851	NA18953_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18953	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18953	HapMap JPT	HIGH
NA18954	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18954	P-MTAB-13849	NA18954	total_RNA	P-MTAB-13850	NA18954	biotin	P-MTAB-13851	NA18954_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18954	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18954	HapMap JPT	HIGH
NA18954	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18954	P-MTAB-13849	NA18954	total_RNA	P-MTAB-13850	NA18954	biotin	P-MTAB-13851	NA18954_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18954	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18954	HapMap JPT	HIGH
NA18956	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18956	P-MTAB-13849	NA18956	total_RNA	P-MTAB-13850	NA18956	biotin	P-MTAB-13851	NA18956_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18956	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18956	HapMap JPT	HIGH
NA18956	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18956	P-MTAB-13849	NA18956	total_RNA	P-MTAB-13850	NA18956	biotin	P-MTAB-13851	NA18956_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18956	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18956	HapMap JPT	HIGH
NA18957	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18957	P-MTAB-13849	NA18957	total_RNA	P-MTAB-13850	NA18957	biotin	P-MTAB-13851	NA18957_1_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18957	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18957	HapMap JPT	HIGH
NA18957	cell	Homo sapiens	HapMap JPT	lymphoblastoid	asian	NA18957	P-MTAB-13849	NA18957	total_RNA	P-MTAB-13850	NA18957	biotin	P-MTAB-13851	NA18957_2_1	A-MEXP-930	P-MTAB-13852	JPT.raw_data.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.raw.1.zip	P-MTAB-13853	NA18957	JPT_p3_expression.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-264/E-MTAB-264.processed.1.zip	NA18957	HapMap JPT	HIGH
